config,trie_type,group_depth,pebble_block_size_kb,benchmark,run,block_number,gas_used,tx_count,execution_ms,state_read_ms,state_hash_ms,commit_ms,total_ms,mgas_per_sec,accounts_read,storage_slots_read,code_read,code_bytes_read,accounts_written,accounts_deleted,storage_slots_written,storage_slots_deleted,code_written,code_bytes_written,account_cache_hits,account_cache_misses,account_cache_hit_rate,storage_cache_hits,storage_cache_misses,storage_cache_hit_rate,code_cache_hits,code_cache_misses,code_cache_hit_rate,code_cache_hit_bytes,code_cache_miss_bytes
mpt,mpt,0,4,erc20_approve,5,64535,90958,2,0.1552,0.4302,0.8066,0.5047,2.0191,45.0484,11,0,0,0,3,0,0,0,1,78,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,5,64536,93739282,1,52.6224,594.9064,322.3571,33.7289,1003.7095,93.3928,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,652,3442,15.93,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,5,64537,21000,1,0.0543,0.1822,0.0942,0.5457,0.9321,22.5304,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,6,64538,90958,2,0.1348,0.8835,1.1421,0.4999,2.7512,33.0607,11,0,0,0,3,0,0,0,1,78,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,6,64539,93739282,1,44.4402,512.2736,328.1289,51.8933,936.8663,100.0562,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,715,3379,17.46,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,6,64540,21000,1,0.0558,0.4553,0.0914,0.544,1.3104,16.0257,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,7,64541,90958,2,0.0721,0.2902,0.3379,0.4458,1.2536,72.559,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,7,64542,93739282,1,53.3025,579.8371,333.7712,27.9162,994.9293,94.217,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,525,3569,12.82,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,7,64543,21000,1,0.0427,0.224,0.1287,0.5002,0.9448,22.2273,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,8,64544,90958,2,0.0605,0.5595,0.5274,0.4029,1.6147,56.3329,11,0,0,0,3,0,0,0,1,78,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,8,64545,93739282,1,46.5553,545.099,305.698,38.4826,935.9545,100.1537,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,833,3261,20.35,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,8,64546,21000,1,0.0513,0.4425,0.089,0.4519,1.1003,19.0858,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,9,64547,90958,2,0.1035,0.2318,0.6366,0.7411,1.8089,50.285,11,0,0,0,3,0,0,0,1,78,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,9,64548,93739282,1,49.4111,544.0692,289.0452,40.3725,923.0,101.5594,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,778,3316,19.0,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,9,64549,21000,1,0.0921,0.2399,0.1361,0.6491,1.1756,17.8635,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,10,64550,90958,2,0.0489,0.1984,0.7998,0.4557,1.5547,58.5066,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,10,64551,93739282,1,52.1341,597.3246,307.7454,43.4241,1000.738,93.6702,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,587,3507,14.34,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,10,64552,21000,1,0.0488,0.1062,0.159,0.7507,1.1459,18.3261,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,11,64553,90958,2,0.1076,0.3279,0.2629,0.3679,1.1341,80.2061,11,0,0,0,3,0,0,0,1,78,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,11,64554,93739282,1,45.0746,508.4998,291.9842,25.3412,870.988,107.6241,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,569,3525,13.9,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,11,64555,21000,1,0.0557,0.1071,0.1467,0.6122,1.0004,20.9913,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,12,64556,90958,2,0.0439,0.1019,1.6945,0.7102,2.5981,35.0096,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,12,64557,93739282,1,51.9499,521.7591,316.2553,34.838,924.9118,101.3494,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,654,3440,15.97,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,12,64558,21000,1,0.079,0.1995,0.1381,0.6588,1.1364,18.479,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,13,64559,90958,2,0.1168,0.2086,0.3839,0.3772,1.1563,78.6641,11,0,0,0,3,0,0,0,1,78,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,13,64560,93739282,1,47.8976,523.6162,279.9992,60.5886,912.2118,102.7604,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,620,3474,15.14,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,13,64561,21000,1,0.0483,0.3436,0.1013,0.4985,1.064,19.7362,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,14,64562,90958,2,0.0534,0.0757,1.0712,0.3956,1.6601,54.79,11,0,0,0,3,0,0,0,1,78,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,14,64563,93739282,1,55.6608,560.0982,314.4667,36.427,966.7396,96.9644,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,726,3368,17.73,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,14,64564,21000,1,0.051,0.1191,0.1747,0.6031,1.0004,20.9921,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,15,64565,90958,2,0.0521,0.0891,0.7033,0.552,1.4562,62.4633,11,0,0,0,3,0,0,0,1,78,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,15,64566,93739282,1,50.4915,554.6711,322.157,43.7392,971.144,96.5246,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,637,3457,15.56,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,15,64567,21000,1,0.0611,0.253,0.0986,0.5999,1.0799,19.4458,6,0,0,0,2,0,0,0,0,0,1,5,16.67,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,16,64568,90958,2,0.0523,0.0718,0.3202,0.3793,0.8643,105.2394,11,0,0,0,3,0,0,0,1,78,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,16,64569,93739282,1,46.3632,535.2946,299.9435,41.6917,923.3714,101.5185,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,730,3364,17.83,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,16,64570,21000,1,0.0528,0.4617,0.0951,0.5983,1.3111,16.0172,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,17,64571,90958,2,0.1303,0.2579,0.3699,0.4187,1.2521,72.6436,11,0,0,0,3,0,0,0,1,78,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,17,64572,93739282,1,42.0303,560.0213,289.9659,36.4386,928.5389,100.9535,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,412,3682,10.06,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,17,64573,21000,1,0.0494,0.2733,0.1381,0.5549,1.0747,19.5399,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,18,64574,90958,2,0.1262,0.2865,0.2884,0.4575,1.266,71.8494,11,0,0,0,3,0,0,0,1,78,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,18,64575,93739282,1,52.9686,589.1209,294.9403,39.9331,977.0725,95.9389,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,621,3473,15.17,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,18,64576,21000,1,0.0524,0.2981,0.1608,0.6203,1.2066,17.4036,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,19,64577,90958,2,0.1267,0.2299,0.7219,0.4692,1.6443,55.3174,11,0,0,0,3,0,0,0,1,78,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,19,64578,93739282,1,45.0288,572.8651,306.6859,41.0539,965.7146,97.0673,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,464,3630,11.33,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,19,64579,21000,1,0.0488,0.1217,0.0911,0.4681,0.7848,26.7585,6,0,0,0,2,0,0,0,0,0,1,5,16.67,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,20,64580,90958,2,0.0395,0.0949,0.5279,0.4544,1.1659,78.0183,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,20,64581,93739282,1,43.0434,556.2579,258.2642,29.9829,887.6396,105.6051,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,573,3521,14.0,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,20,64582,21000,1,0.0497,0.2449,0.088,0.5217,0.9744,21.5518,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,21,64583,90958,2,0.0497,0.2906,0.5125,0.4369,1.3363,68.0654,11,0,0,0,3,0,0,0,1,78,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,21,64584,93739282,1,44.6787,514.2653,306.4074,30.6408,896.0702,104.6115,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,755,3339,18.44,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,21,64585,21000,1,0.0513,0.2578,0.0963,0.4932,0.9564,21.9572,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,22,64586,90958,2,0.1348,0.3855,1.0721,0.6091,2.263,40.1934,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,22,64587,93739282,1,41.1764,533.741,272.7314,63.013,910.8036,102.9193,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,413,3681,10.09,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,22,64588,21000,1,0.0654,0.3356,0.0907,0.5046,1.0556,19.8942,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,23,64589,90958,2,0.0703,0.1304,0.3983,0.4722,1.1262,80.7672,11,0,0,0,3,0,0,0,1,78,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,23,64590,93739282,1,46.8018,540.4793,305.4837,32.8445,925.7034,101.2628,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,696,3398,17.0,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,23,64591,21000,1,0.0664,0.5313,0.1267,0.6353,1.4443,14.5396,6,0,0,0,2,0,0,0,0,0,1,5,16.67,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,24,64592,90958,2,0.1452,0.1664,1.0628,0.7975,2.323,39.1556,11,0,0,0,3,0,0,0,1,78,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,24,64593,93739282,1,44.3084,505.9038,257.8946,30.3646,838.5524,111.787,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,558,3536,13.63,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,24,64594,21000,1,0.0509,0.1646,0.0957,0.4903,0.8616,24.3739,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,25,64595,90958,2,0.0628,0.1636,0.8453,0.8792,2.0096,45.2627,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,25,64596,93739282,1,37.917,517.6051,258.3833,25.1973,839.1772,111.7038,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,392,3702,9.57,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,25,64597,21000,1,0.0553,0.3434,0.0907,0.5123,1.083,19.3901,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,26,64598,90958,2,0.047,0.1027,0.9235,0.6046,1.7325,52.5022,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,26,64599,93739282,1,49.574,549.5452,295.1847,32.4185,926.8165,101.1411,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,691,3403,16.88,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,26,64600,21000,1,0.0831,0.1111,0.1142,0.5956,0.9811,21.404,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,27,64601,90958,2,0.0786,0.3973,0.4404,0.8294,1.832,49.6493,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,27,64602,93739282,1,55.5925,616.1095,311.9162,27.7727,1011.4788,92.6755,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,499,3595,12.19,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,27,64603,21000,1,0.0479,0.101,0.1012,0.5933,0.9247,22.7094,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,28,64604,90958,2,0.0542,0.1098,0.7303,0.7214,1.6791,54.1707,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,28,64605,93739282,1,44.8964,555.7077,288.1314,36.6432,925.4509,101.2904,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,641,3453,15.66,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,28,64606,21000,1,0.0819,0.2181,0.1371,0.5995,1.0947,19.1831,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,29,64607,90958,2,0.0449,0.1117,0.4266,0.7718,1.3998,64.9801,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,29,64608,93739282,1,51.5273,538.0428,313.007,49.1891,951.8933,98.4767,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,726,3368,17.73,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,29,64609,21000,1,0.1137,0.1157,0.17,0.636,1.1111,18.8998,6,0,0,0,2,0,0,0,0,0,1,5,16.67,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,30,64610,90958,2,0.0516,0.1161,1.1413,0.63,1.9844,45.8361,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,30,64611,93739282,1,36.971,503.2739,256.0407,28.5842,824.9459,113.6308,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,466,3628,11.38,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,30,64612,21000,1,0.0494,0.0932,0.1337,0.5247,0.8585,24.4617,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,31,64613,90958,2,0.1178,0.2729,3.3608,0.7572,4.5738,19.8868,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,31,64614,93739282,1,42.1113,571.5264,303.0055,21.2478,937.9816,99.9372,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,533,3561,13.02,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,31,64615,21000,1,0.0438,0.1023,0.2032,0.6081,1.0142,20.7061,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,32,64616,90958,2,0.0675,0.1337,0.7657,0.8187,1.8343,49.586,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,32,64617,93739282,1,38.1687,536.2792,290.4161,31.2244,896.1806,104.5987,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,519,3575,12.68,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,32,64618,21000,1,0.0445,0.2671,0.1572,0.4601,0.973,21.5826,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,33,64619,90958,2,0.0428,0.1119,0.3617,0.4304,0.9903,91.8513,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,33,64620,93739282,1,44.0107,556.7247,262.9374,27.1626,890.9354,105.2145,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,686,3408,16.76,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,33,64621,21000,1,0.0562,0.8666,0.0974,0.5663,1.6593,12.6563,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,34,64622,90958,2,0.1485,2.6636,0.1923,0.4361,3.5793,25.412,11,0,0,0,3,0,0,0,1,78,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,34,64623,93739282,1,37.1387,507.1565,288.2763,24.9398,857.6156,109.3022,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,463,3631,11.31,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,34,64624,21000,1,0.0474,0.4108,0.1171,0.5244,1.1515,18.2378,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,35,64625,90958,2,0.1096,1.9425,0.4003,0.4532,2.9642,30.686,11,0,0,0,3,0,0,0,1,78,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,35,64626,93739282,1,46.6937,562.8343,308.7366,33.0259,951.386,98.5292,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,487,3607,11.9,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,35,64627,21000,1,0.0511,0.2081,0.3136,0.6249,1.2771,16.444,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,36,64628,90958,2,0.0934,2.9754,0.193,0.443,3.7986,23.9452,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,36,64629,93739282,1,43.9272,577.07,305.178,37.2795,963.5474,97.2856,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,653,3441,15.95,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,36,64630,21000,1,0.0604,0.1643,0.0899,0.658,1.0834,19.3841,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,37,64631,90958,2,0.1296,2.1278,0.1599,0.4693,2.9723,30.6022,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,37,64632,93739282,1,45.5625,608.4092,275.8286,26.9823,956.8641,97.9651,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,874,3220,21.35,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,37,64633,21000,1,0.0488,0.1141,0.1004,0.6261,0.9502,22.1003,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,38,64634,90958,2,0.0953,2.6215,1.2242,0.5553,4.5776,19.8704,11,0,0,0,3,0,0,0,1,78,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,38,64635,93739282,1,46.1265,617.976,278.1783,24.7493,967.1124,96.927,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,580,3514,14.17,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,38,64636,21000,1,0.048,0.1241,0.2483,0.6377,1.122,18.7168,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,39,64637,90958,2,0.1577,0.367,0.9816,0.492,2.0588,44.1795,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,39,64638,93739282,1,44.6461,589.3221,267.3259,42.7724,944.1407,99.2853,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,614,3480,15.0,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,39,64639,21000,1,0.0763,0.1088,0.1043,0.6115,0.9736,21.5687,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,40,64640,90958,2,0.0674,0.3814,0.8176,0.5461,1.8665,48.7329,11,0,0,0,3,0,0,0,1,78,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,40,64641,93739282,1,46.6778,578.5567,278.5114,28.5025,932.3309,100.5429,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,689,3405,16.83,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,40,64642,21000,1,0.1751,0.1158,0.129,0.597,1.0867,19.325,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,41,64643,0,0,0.0218,0.1126,0.0054,0.0532,0.2667,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,41,64644,90958,2,0.1311,0.0783,1.1398,0.8385,2.2623,40.2057,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,41,64645,93739282,1,54.4167,533.4296,279.6523,22.0505,889.8279,105.3454,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,613,3481,14.97,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,41,64646,21000,1,0.0513,0.2127,0.1612,0.6584,1.1592,18.1153,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,42,64647,0,0,0.0181,0.2574,0.0072,0.1066,0.4673,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,42,64648,90958,2,0.0408,0.0744,0.7026,0.7864,1.6339,55.6696,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,42,64649,93739282,1,45.1404,566.3338,286.2981,26.6628,924.5092,101.3936,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,697,3397,17.02,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,42,64650,21000,1,0.0972,0.3224,0.1039,0.5148,1.1225,18.7082,6,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,43,64651,90958,2,0.0888,1.6648,0.4596,0.4584,2.7561,33.0024,11,0,0,0,3,0,0,0,1,78,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,43,64652,93739282,1,50.9219,562.5469,310.5038,36.5711,960.6456,97.5795,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,762,3332,18.61,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,43,64653,21000,1,0.0446,0.1068,0.3179,0.6154,1.1435,18.3641,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,44,64654,0,0,0.0336,0.1048,0.0061,0.0918,0.3512,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,44,64655,90958,2,0.1544,0.2167,0.8418,12.2951,13.5634,6.7061,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,44,64656,93739282,1,51.1827,585.552,283.8478,51.6277,972.3487,96.405,8,4094,2,1422,3,0,4094,0,0,0,4,4,50,612,3482,14.95,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,44,64657,21000,1,0.0537,0.1778,0.1429,0.7056,1.145,18.3409,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,45,64658,0,0,0.0223,0.1755,0.0076,0.1192,0.4072,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,45,64659,90958,2,0.1395,0.0747,0.6346,8.957,9.8375,9.246,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,45,64660,93739282,1,43.2448,612.9324,268.9062,24.5598,949.7217,98.7018,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,645,3449,15.75,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,45,64661,21000,1,0.1802,0.0989,0.1664,0.5101,1.0088,20.8173,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,46,64662,90958,2,0.0946,0.187,0.4586,6.6816,7.4714,12.1742,11,0,0,0,3,0,0,0,1,78,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,46,64663,93739282,1,50.8253,608.4345,303.7683,46.8806,1010.0072,92.8105,8,4094,2,1422,3,0,4094,0,0,0,3,5,37.5,726,3368,17.73,2,0,100,1422,0
mpt,mpt,0,4,erc20_approve,46,64664,21000,1,0.1249,0.4201,0.0929,0.5929,1.3305,15.7837,6,0,0,0,2,0,0,0,0,0,2,4,33.33,0,0,0,0,0,0,0,0
mpt,mpt,0,4,erc20_approve,47,64665,90958,2,0.1603,0.1813,0.3836,5.9591,6.7373,13.5007,11,0,0,0,3,0,0,0,1,78,5,6,45.45,0,0,0,0,0,0,0,0
